File,mean_Q_after_max,average_after_max_p,total_Q,max_pressure,Cd_eff_i,Cd_eff_o,Cd_eff,CD,max_Re,avg_Re,max_Web,avg_Web,max_Web_rel,avg_web_rel,max_Web_i,avg_Web_i,max_Web_o,avg_Web_o,max_Q_outer,avg_Q_outer,max_Q_inner,avg_Q_inner,max_v_outer,avg_v_outer,max_v_inner,avg_v_inner,max_v_rel,avg_v_rel,max_v,avg_v,max_TMR,avg_TMR
1_1_4_1_50bar.lvm,0.857263255992273,7.15817462564917,0.609717135208539,8.795954437931,0.393019232288948,0.574932192086159,0.456446295550696,0.45287648930884,16291.0385716263,13792.1243212862,3941.11839272714,2814.56044714616,3655.26683971363,2631.53908547403,2902.51856322551,2089.61243607601,6211.27350788415,4471.68694470663,0.444995290697507,0.376736593232079,0.568256806912563,0.481090784537548,23.9244779944896,20.2546555501117,16.3545894693944,13.8459270226237,18.3531953528449,15.537962842968,19.0573225565921,16.0698650129833,0.376477056734233,0.376477056734231
1_1_4_2_70bar.lvm,0.99850952350696,9.54817747427711,0.706890606426635,11.552670020062,0.393019232288948,0.574932192086159,0.456446295550696,0.449845178524771,18201.303567038,16055.0644246605,4930.15198890898,3812.98721902145,4562.74847622087,3560.60400124446,3623.11774551527,2827.35013970054,7753.32690505018,6050.41609129929,0.49717483242562,0.4385495761616,0.634889826156658,0.560025661017281,26.7298297003022,23.5779342022365,18.2723063565255,16.1176947937082,20.5052660438783,18.0873510606935,21.3148508516021,18.7176029589208,0.376477056734233,0.376477056734231
1_1_4_3_75bar.lvm,1.08306756315746,11.0490091463895,0.766381539416559,12.959142420113,0.393019232288948,0.574932192086159,0.456446295550696,0.450640947326946,19709.3295618526,17432.3830517593,5647.56246789117,4481.75721867958,5350.14121948687,4193.96094502889,4248.35857035685,3330.27656534724,9091.31723544464,7126.65850490947,0.538367078272407,0.476171505552669,0.68749212236919,0.608068680601036,28.9444665737853,25.6006185781005,19.7862151196736,17.5003863032589,22.2041814051251,19.6390138178048,22.8130139314394,20.3026893060234,0.376477056734233,0.376477056734232
1_1_4_4_80bar.lvm,1.13019659752771,12.0267839474725,0.797938552362577,13.77893662797,0.393019232288948,0.574932192086159,0.456446295550696,0.449479353462956,20152.8642655737,18179.2464329261,6019.34123932329,4878.18549582145,5593.64760005331,4558.83443632135,4441.71840449507,3620.00974438602,9505.09953833435,7746.67590707856,0.550482380409162,0.496572334263031,0.702963303864667,0.634120438953691,29.5958269037184,26.6974373259694,20.2314800401938,18.2501631781342,22.7038597422286,20.4804168674737,23.5519367427092,21.1861486345648,0.376477056734233,0.376477056734231
3_1_4_1_85bar.lvm,1.10607050633456,11.5795422465646,0.776259605315072,14.347492136309,0.393019232288948,0.574932192086159,0.456446295550696,0.447177425418458,20664.6844073869,17782.0834625298,6540.78023337485,4682.11957511607,5881.37805658696,4370.9659667004,4670.19501862912,3470.83001430582,9994.03034433232,7427.43725789289,0.564462922643449,0.485723691882819,0.720816387829913,0.620266775764014,30.3474689593252,26.1141769829473,20.7452967784404,17.8514508858074,23.280467243765,20.0329801033563,24.5508720356012,20.7338919607195,0.376477056734233,0.376477056734232
3_1_4_2_85bar.lvm,1.15326051809802,12.379498261756,0.810924356558925,14.726785703965,0.393019232288948,0.574932192086159,0.456446295550696,0.450836655549743,20664.6844073869,18541.2493307618,6460.74655601327,5083.31240109736,5881.37805658695,4745.81365354083,4670.19501862912,3768.48335047696,9994.03034433231,8064.40347920055,0.564462922643448,0.506460567235255,0.720816387829913,0.646747664032851,30.3474689593252,27.2290627545836,20.7452967784404,18.613578239415,23.280467243765,20.8882429169342,24.4002061953771,21.6184943435921,0.376477056734233,0.376477056734231
4_1_4_1_85bar.lvm,1.16181519313609,12.5940707784705,0.807215567141853,14.828158285893,0.393019232288948,0.574932192086159,0.456446295550696,0.450149726437499,20664.6844073869,18676.3746144256,6588.70024053102,5158.52382569621,5881.37805658695,4814.63568357297,4670.19501862912,3823.13249881186,9994.03034433231,8181.3504684745,0.564462922643448,0.510151560576176,0.720816387829913,0.651461044453033,30.3474689593252,27.4275032567836,20.7452967784404,18.7492306431301,23.280467243765,21.0404726668845,24.6406419834237,21.7788563702284,0.376477056734233,0.376477056734231
